danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,key,mode,duration_ms,time_signature,popularity,release_date,track_title,track_artist,playlist_id,playlist_name,id
0.899,0.582,-7.275,0.264,0.0395,0.0,0.1,0.505,149.973,11,0,283196,4,80,2022-10-07,To The Bone (feat. YoungBoy Never Broke Again),Quavo,37i9dQZF1DX0XUsuxWHRQd,RapCaviar,4wRJHXHDJnKSPr9IVn0BFR
0.756,0.916,-2.692,0.207,0.0351,0.0,0.241,0.458,149.961,1,1,169693,4,74,2022-11-29,"One Mic, One Gun",Nas,37i9dQZF1DX0XUsuxWHRQd,RapCaviar,7CpXFEjLntpr4GdOhTtFEv
0.486,0.545,-7.924,0.0336,0.0652,0.00474,0.0642,0.0385,150.187,11,1,123891,4,90,2022-10-17,Just Wanna Rock,Lil Uzi Vert,37i9dQZF1DX0XUsuxWHRQd,RapCaviar,4FyesJzVpA39hbYvcseO2d
0.703,0.636,-8.652,0.177,0.338,0.0,0.0981,0.496,132.986,1,0,144594,4,64,2022-12-09,Blessing,Lil Tecca,37i9dQZF1DX0XUsuxWHRQd,RapCaviar,6DswwzQlABrNoqjNydtvuX
0.749,0.63,-6.652,0.116,0.0623,0.0,0.353,0.445,122.03,4,0,242027,4,89,2022-11-04,Pussy & Millions (feat. Travis Scott),Drake,37i9dQZF1DX0XUsuxWHRQd,RapCaviar,2KLwPaRDOB87XOYAT2fgxh
0.808,0.478,-8.63,0.381,0.375,0.0,0.0761,0.335,140.958,5,0,217872,4,70,2022-11-15,Letter to Takeoff,Gucci Mane,37i9dQZF1DX0XUsuxWHRQd,RapCaviar,7B09THlbQE2RndpgXeXQYE
0.738,0.666,-6.97,0.455,0.00361,0.0,0.107,0.215,161.734,5,0,177789,4,81,2022-10-14,California Breeze,Lil Baby,37i9dQZF1DX0XUsuxWHRQd,RapCaviar,6ug9fUi5oLLgQgOF1G8WkM
0.85,0.664,-8.119,0.261,0.322,0.0,0.0475,0.743,144.108,6,0,160000,4,77,2022-10-14,One Up,Central Cee,37i9dQZF1DX0XUsuxWHRQd,RapCaviar,6R6ZS5HYH4RdXkjEwEJO5R
0.785,0.609,-8.623,0.186,0.031,5.47e-05,0.096,0.326,83.962,11,0,148855,4,74,2022-11-14,Twin (feat. Lil Durk),Roddy Ricch,37i9dQZF1DX0XUsuxWHRQd,RapCaviar,5B40Td13cDQ4adeAiLf8Z4
0.684,0.671,-4.392,0.0464,0.189,2.37e-05,0.122,0.156,88.048,7,0,199920,4,81,2022-12-02,Too Many Nights (feat. Don Toliver & with Future),Metro Boomin,37i9dQZF1DX0XUsuxWHRQd,RapCaviar,2Hh3ETdQKrmSI3QS0hme7g
0.796,0.461,-6.757,0.338,0.428,5.55e-06,0.107,0.487,92.015,1,1,156522,4,62,2022-12-09,Keep Calling,Blxst,37i9dQZF1DX0XUsuxWHRQd,RapCaviar,44p5ZWDBSppOoABrxoH5jU
0.857,0.662,-9.096,0.275,0.0374,2.21e-06,0.414,0.383,89.907,7,1,163205,4,64,2022-12-09,Miss My Dawgs (with Lil Wayne),YG,37i9dQZF1DX0XUsuxWHRQd,RapCaviar,5fCBPjWjqaa0vuRO0ZRWPC
0.839,0.642,-5.581,0.0535,0.0431,6.76e-05,0.148,0.211,140.078,1,1,180760,4,73,2022-11-17,Get Away,Young Dolph,37i9dQZF1DX0XUsuxWHRQd,RapCaviar,65nmqAEqW7CJIkXOIkxyg8
0.75,0.714,-9.032,0.134,0.00296,0.000113,0.137,0.254,160.036,1,1,153048,4,70,2022-11-17,Jigsaw,Key Glock,37i9dQZF1DX0XUsuxWHRQd,RapCaviar,3Wqs6XFKsKcTjaWhmB8VCP
0.519,0.766,-6.519,0.345,0.0906,0.0,0.287,0.449,100.281,2,1,128000,3,62,2022-12-02,If You Still Wit Me (feat. Lil Baby),Finesse2tymes,37i9dQZF1DX0XUsuxWHRQd,RapCaviar,4EvFzNPsp8iyiEO9LDHopv
0.904,0.558,-5.988,0.339,0.011,0.0,0.139,0.566,100.949,11,1,231683,4,63,2022-11-25,Free Game,MOUNT WESTMORE,37i9dQZF1DX0XUsuxWHRQd,RapCaviar,4a5J9U353e52exFOFPcMaZ
0.791,0.818,-3.93,0.406,0.0695,0.0,0.114,0.693,159.922,0,1,209811,4,82,2022-09-23,Tomorrow 2 (with Cardi B),GloRilla,37i9dQZF1DX0XUsuxWHRQd,RapCaviar,7KXVIAuw3m2hxZanrpSXS3
0.776,0.557,-7.441,0.545,0.0496,0.0,0.112,0.284,156.978,2,1,198722,4,78,2022-10-14,Real Spill,Lil Baby,37i9dQZF1DX0XUsuxWHRQd,RapCaviar,4OkFBMU18NidtaefaTjUq1
0.894,0.458,-12.248,0.363,0.0647,0.0144,0.109,0.382,150.003,5,0,112000,4,67,2022-10-28,Similar,Money Man,37i9dQZF1DX0XUsuxWHRQd,RapCaviar,46GyY53xkfMRYTqZAQ33ne
0.806,0.64,-7.398,0.317,0.0864,0.0,0.201,0.716,160.054,11,0,213206,4,82,2022-10-07,Do It Again (feat. 2Rare),NLE Choppa,37i9dQZF1DX0XUsuxWHRQd,RapCaviar,5gAwpwuchaCGnJLlBMGBzp
0.829,0.644,-4.86,0.291,0.221,1.04e-06,0.141,0.515,147.151,9,1,166515,4,75,2022-10-28,Ain’t Safe (feat. Don Toliver),Trippie Redd,37i9dQZF1DX0XUsuxWHRQd,RapCaviar,6ja11GoXgF75QkEVqqAadn
0.586,0.689,-6.04,0.425,0.0434,0.0,0.184,0.456,158.457,0,1,110707,4,75,2022-09-30,Stop Breathing,Roddy Ricch,37i9dQZF1DX0XUsuxWHRQd,RapCaviar,6mM8gri8d2abYYomjOV4ut
0.785,0.524,-7.004,0.122,0.0123,0.0,0.365,0.0855,142.007,1,1,163454,4,78,2022-10-14,Not Finished,Lil Baby,37i9dQZF1DX0XUsuxWHRQd,RapCaviar,2A0G0bPmlkUXUbvWqrAXzg
0.854,0.611,-6.824,0.228,0.2,0.0,0.19,0.728,129.003,1,0,208372,4,73,2022-10-07,Chocolate (feat. Young Thug and Gunna),Quavo,37i9dQZF1DX0XUsuxWHRQd,RapCaviar,6PvHZ5vVjUhngh0t3pIsPc
0.701,0.562,-8.915,0.0381,0.0166,1.2e-05,0.352,0.354,84.994,1,1,169412,4,72,2022-11-10,Break My Heart,Rod Wave,37i9dQZF1DX0XUsuxWHRQd,RapCaviar,13VvjrXWYzG9lWViL8Y9vM
0.884,0.423,-10.181,0.275,0.115,0.0,0.0895,0.259,95.753,6,0,159973,4,73,2022-08-12,2 Million Up,Peezy,37i9dQZF1DX0XUsuxWHRQd,RapCaviar,5JS1gz9zP4GTy0LZYvSeUK
0.63,0.505,-4.923,0.244,0.0331,0.0,0.0713,0.578,92.537,10,0,281985,4,72,2022-10-21,Take Shots (feat. Tory Lanez),A Boogie Wit da Hoodie,37i9dQZF1DX0XUsuxWHRQd,RapCaviar,2tFwYCvY0x9IfeW63AdMpM
0.662,0.515,-6.867,0.199,0.458,0.0,0.163,0.386,69.808,5,1,174474,4,75,2022-11-18,Do It Right,Don Toliver,37i9dQZF1DX0XUsuxWHRQd,RapCaviar,4ZevD501qZiFK7FY8DFn0V
0.908,0.546,-10.491,0.323,0.0127,0.0,0.0707,0.225,131.016,8,0,170502,4,89,2022-11-04,Major Distribution,Drake,37i9dQZF1DX0XUsuxWHRQd,RapCaviar,46s57QULU02Voy0Kup6UEb
0.894,0.633,-5.294,0.298,0.0369,0.0,0.178,0.578,145.11,10,0,145655,4,68,2022-12-02,FTCU (feat. GloRilla & Gangsta Boo),Latto,37i9dQZF1DX0XUsuxWHRQd,RapCaviar,4lxTmHPgoRWwM9QisWobJL
0.808,0.644,-6.167,0.329,0.0716,0.0,0.085,0.512,151.098,1,1,206968,4,73,2022-10-14,G Nikes (feat. Polo G),Nardo Wick,37i9dQZF1DX0XUsuxWHRQd,RapCaviar,7asQMsxC6dNgY0inCzJC5O
0.802,0.42,-10.088,0.13,0.229,1.87e-05,0.299,0.183,125.948,7,0,154286,4,70,2022-10-14,BET,Russ,37i9dQZF1DX0XUsuxWHRQd,RapCaviar,3TJTvFCoVZaWWTRuaIPkMl
0.691,0.656,-5.673,0.0679,0.222,0.00111,0.153,0.393,89.467,10,0,159331,4,77,2022-11-11,Give You What You Want,Lil Tjay,37i9dQZF1DX0XUsuxWHRQd,RapCaviar,6PQK1Y3Dl6dym9pj0y9Chy
0.768,0.695,-4.883,0.179,0.0301,0.0,0.235,0.41,76.007,9,1,176588,4,68,2022-10-07,Shordie (with Gunna),G Herbo,37i9dQZF1DX0XUsuxWHRQd,RapCaviar,6H6ZtVp6DymejLOJLdRzOI
0.633,0.548,-5.634,0.0467,0.269,0.0,0.16,0.35,160.011,5,0,192000,4,83,2022-10-28,In My Head,Juice WRLD,37i9dQZF1DX0XUsuxWHRQd,RapCaviar,2RJAKIw6nIkgZVsAIKhmqz
0.633,0.478,-8.039,0.044,0.0558,0.0,0.202,0.441,169.961,8,1,158168,4,73,2022-10-05,My Friends (feat. Lil Durk),Ty Dolla $ign,37i9dQZF1DX0XUsuxWHRQd,RapCaviar,0wTTf3msjDJ8NcZGTmQJQV
0.859,0.721,-3.369,0.237,0.011,0.0,0.484,0.689,148.015,11,0,214240,4,73,2022-10-28,bank account (with Lil Uzi Vert),Baby Keem,37i9dQZF1DX0XUsuxWHRQd,RapCaviar,5BvfdAtqZXGbR3Ub1Bejb6
0.817,0.512,-6.943,0.0984,0.037,0.0,0.216,0.17,130.04,8,1,166039,4,73,2022-09-16,Walk,Kodak Black,37i9dQZF1DX0XUsuxWHRQd,RapCaviar,3wspfG772mi1c25JpnNOVP
0.855,0.478,-8.31,0.345,0.145,0.0,0.101,0.536,153.074,1,1,158431,4,73,2022-09-16,Backstage Passes (feat. Jack Harlow),EST Gee,37i9dQZF1DX0XUsuxWHRQd,RapCaviar,2BSl2gSFHdzJAMus74qzNj
0.847,0.916,-5.757,0.222,0.101,0.000766,0.118,0.751,104.018,1,1,139038,4,77,2022-10-25,OOGA BOOGA!,Ski Mask The Slump God,37i9dQZF1DX0XUsuxWHRQd,RapCaviar,4gKWtJGlhxKKSyV65llt2G
0.851,0.819,-5.173,0.212,0.337,0.000153,0.0658,0.903,83.154,7,1,164041,3,84,2022-11-18,Down In Atlanta,Pharrell Williams,37i9dQZF1DX0XUsuxWHRQd,RapCaviar,5unjCay0kUjuej5ebn4nS4
0.951,0.878,-2.565,0.211,0.0509,1.61e-05,0.321,0.923,133.014,2,1,170977,4,80,2022-08-26,Super Freaky Girl,Nicki Minaj,37i9dQZF1DX0XUsuxWHRQd,RapCaviar,2yjlYDiNiQkdxVqTlaSrlX
0.531,0.58,-4.688,0.188,0.0984,0.000201,0.101,0.887,169.865,5,0,151988,4,71,2022-12-08,LA NENA DE ARGENTINA,Maria Becerra,37i9dQZF1DX10zKzsJ2jva,Viva Latino,0Dl34Kegtc0y0m0oPhQfiI
0.901,0.589,-6.713,0.289,0.00302,0.000237,0.0992,0.399,98.002,1,0,196600,4,87,2022-10-06,Hey Mor,Ozuna,37i9dQZF1DX10zKzsJ2jva,Viva Latino,6Rpbzk2LC8xWZI93RyodAq
0.713,0.703,-5.769,0.194,0.298,0.0,0.321,0.576,123.06,8,1,255693,4,89,2022-11-30,La Jumpa,Arcángel,37i9dQZF1DX10zKzsJ2jva,Viva Latino,5MxFWjuqQIsbNWbMdMdbli
0.951,0.692,-4.038,0.312,0.472,0.000182,0.0894,0.431,115.047,5,0,201280,4,88,2022-11-13,CAIRO,KAROL G,37i9dQZF1DX10zKzsJ2jva,Viva Latino,6WbAhuwE6fCOriBu5786X1
0.873,0.695,-4.207,0.0459,0.419,1.23e-06,0.211,0.823,131.963,0,0,158805,4,92,2022-10-19,Monotonía,Shakira,37i9dQZF1DX10zKzsJ2jva,Viva Latino,6G12ZafqofSq7YtrMqUm76
0.835,0.679,-5.329,0.0364,0.583,1.98e-06,0.218,0.85,124.98,7,0,162638,4,97,2022-05-26,La Bachata,Manuel Turizo,37i9dQZF1DX10zKzsJ2jva,Viva Latino,5ww2BF9slyYgNOk37BlC4u
0.774,0.73,-3.865,0.134,0.108,0.0,0.194,0.421,91.966,0,1,212304,4,82,2022-07-08,Los Cachos,Piso 21,37i9dQZF1DX10zKzsJ2jva,Viva Latino,5fhcuVxuBWfgNXGuyAtLmr
0.785,0.734,-4.686,0.0778,0.117,1.13e-06,0.185,0.561,94.049,6,1,228640,4,76,2022-12-02,La Pasamos CXBRXN,Feid,37i9dQZF1DX10zKzsJ2jva,Viva Latino,672zDo2nzWSoIIQ7zD5kuj
0.77,0.521,-6.982,0.195,0.372,3.91e-05,0.3,0.222,92.014,7,1,208935,4,79,2022-11-10,LEJOS DEL CIELO,Rauw Alejandro,37i9dQZF1DX10zKzsJ2jva,Viva Latino,39qtjJ454r2fgyXaenq8Wv
0.621,0.782,-5.548,0.044,0.0125,0.033,0.23,0.55,128.033,2,1,198938,4,97,2022-07-06,"Quevedo: Bzrp Music Sessions, Vol. 52",Bizarrap,37i9dQZF1DX10zKzsJ2jva,Viva Latino,2tTmW7RDtMQtBk7m2rYeSw
0.711,0.711,-6.243,0.406,0.102,0.0,0.138,0.663,173.945,5,1,169560,4,77,2022-11-23,Por Deporte,Paulo Londra,37i9dQZF1DX10zKzsJ2jva,Viva Latino,7EyGZtJuOckQfMDJL1PPrH
0.798,0.718,-6.237,0.0443,0.263,0.0,0.142,0.727,126.01,8,0,260952,4,80,2022-11-25,LACONE,Polimá Westcoast,37i9dQZF1DX10zKzsJ2jva,Viva Latino,4Rjq1TZbF0bDstOs6SiI6J
0.829,0.747,-3.511,0.149,0.276,0.0,0.339,0.576,98.03,7,1,191607,4,82,2022-10-27,Éxtasis,Manuel Turizo,37i9dQZF1DX10zKzsJ2jva,Viva Latino,2X8AGLwb9F0JzJ9zT27a22
0.876,0.498,-7.511,0.0478,0.0706,0.0,0.143,0.428,122.016,10,1,173119,4,92,2022-05-06,Neverita,Bad Bunny,37i9dQZF1DX10zKzsJ2jva,Viva Latino,31i56LZnwE6uSu3exoHjtB
0.627,0.858,-2.824,0.386,0.263,0.0,0.21,0.342,92.523,11,0,209160,4,89,2022-08-26,GATÚBELA,KAROL G,37i9dQZF1DX10zKzsJ2jva,Viva Latino,1ga4PztXOIw1yBbdUt2X8v
0.84,0.634,-7.464,0.12,0.0424,0.000256,0.293,0.504,95.02,3,0,154627,4,64,2022-12-02,Kaleidoscópica,Villano Antillano,37i9dQZF1DX10zKzsJ2jva,Viva Latino,6M1qcLBhSBIDMmC9wprnLK
0.535,0.874,-2.248,0.137,0.371,0.0,0.192,0.323,140.006,9,0,227562,4,88,2022-11-16,"Duki: Bzrp Music Sessions, Vol. 50",Bizarrap,37i9dQZF1DX10zKzsJ2jva,Viva Latino,7MkylDYvKTSuWgrsBhHlsG
0.736,0.727,-4.642,0.0571,0.0584,1.91e-06,0.0976,0.644,94.048,5,0,229065,4,90,2022-09-30,Besos Moja2,Wisin & Yandel,37i9dQZF1DX10zKzsJ2jva,Viva Latino,6TsVhM8qIkWN5cJVDIVbbz
0.873,0.826,-0.722,0.0876,0.00127,0.0361,0.311,0.201,106.972,0,1,190654,4,88,2022-09-22,PUNTO 40,Rauw Alejandro,37i9dQZF1DX10zKzsJ2jva,Viva Latino,2TDyyEBasw10wu5Uh94bR1
0.85,0.756,-3.439,0.0407,0.0999,0.0,0.0873,0.896,120.024,11,0,168601,4,82,2022-09-29,Junio,Maluma,37i9dQZF1DX10zKzsJ2jva,Viva Latino,4XqXNU8MwPHwbgZmNXmAdc
0.895,0.81,-6.722,0.0573,0.151,0.238,0.331,0.762,100.999,7,1,152005,4,86,2022-10-05,Gatita,Bellakath,37i9dQZF1DX10zKzsJ2jva,Viva Latino,25Jf61edvM78rQHYaWRiIL
0.751,0.761,-4.113,0.15,0.251,0.000238,0.0991,0.553,92.032,11,0,151325,4,88,2022-11-04,Punto G,Quevedo,37i9dQZF1DX10zKzsJ2jva,Viva Latino,0oBtwScT4B4BR5kZitNWd5
0.919,0.623,-6.521,0.0992,0.184,1.63e-05,0.0609,0.775,130.037,7,1,157018,4,91,2022-07-28,DESPECHÁ,ROSALÍA,37i9dQZF1DX10zKzsJ2jva,Viva Latino,5ildQOEKmJuWGl2vRkFdYc
0.816,0.77,-5.477,0.0538,0.0798,0.0,0.118,0.671,96.99,1,1,230653,4,85,2022-10-21,En La De Ella,Jhayco,37i9dQZF1DX10zKzsJ2jva,Viva Latino,5NxhMcHSVY3Z7ykWxZf3aj
0.813,0.772,-4.921,0.117,0.121,0.0,0.0886,0.443,119.99,0,1,190745,4,80,2022-11-03,DOMINGO DE BOTE,Mora,37i9dQZF1DX10zKzsJ2jva,Viva Latino,0rvbMTIWwMZaMC9UnubDPb
0.65,0.715,-5.198,0.253,0.0993,0.000291,0.126,0.187,106.672,5,0,243717,4,95,2022-05-06,Tití Me Preguntó,Bad Bunny,37i9dQZF1DX10zKzsJ2jva,Viva Latino,1IHWl5LamUGEuP4ozKQSXZ
0.712,0.684,-4.887,0.0512,0.548,0.0,0.168,0.513,130.038,7,1,147692,4,82,2022-11-18,Mbappe,Eladio Carrion,37i9dQZF1DX10zKzsJ2jva,Viva Latino,2lmWwBLVJ2P0HX491zkYws
0.705,0.799,-4.776,0.0347,0.0357,0.417,0.0643,0.658,122.018,0,0,303627,4,73,2022-10-13,Viaje,Farruko,37i9dQZF1DX10zKzsJ2jva,Viva Latino,5b1je14Oz92lpIlIMLieWw
0.627,0.429,-8.255,0.234,0.238,0.0,0.122,0.565,126.426,1,1,112572,5,87,2022-08-04,cómo dormiste?,Rels B,37i9dQZF1DX10zKzsJ2jva,Viva Latino,3fjN3y5x4hN53rykAN2LHQ
0.868,0.878,-3.294,0.038,0.0509,0.00052,0.0857,0.899,112.987,1,1,232843,4,78,2022-08-03,LOS APARATOS,El Alfa,37i9dQZF1DX10zKzsJ2jva,Viva Latino,4SSbtLDkepeOHAckM1FCBP
0.594,0.527,-9.335,0.0335,0.121,0.0,0.234,0.692,172.712,0,1,194019,4,90,2022-04-28,No Se Va - En Vivo,Grupo Frontera,37i9dQZF1DX10zKzsJ2jva,Viva Latino,5JhUm1v5AbI5Yu6jLKCPRO
0.87,0.55,-5.537,0.0722,0.102,0.0,0.293,0.566,95.019,5,1,156400,4,86,2022-08-19,Feliz Cumpleaños Ferxxo,Feid,37i9dQZF1DX10zKzsJ2jva,Viva Latino,3kUq4sBcmxhnOtNysZ9yrp
0.69,0.58,-4.395,0.199,0.0328,0.0,0.328,0.708,197.635,0,1,177627,4,77,2022-09-06,Aeropuerto,Camilo,37i9dQZF1DX10zKzsJ2jva,Viva Latino,4v7riPZWyAclrOfUSwD0zp
0.835,0.747,-4.65,0.083,0.0492,0.0,0.055,0.432,102.003,9,1,176471,4,86,2022-08-18,BABY OTAKU,Pablito Pesadilla,37i9dQZF1DX10zKzsJ2jva,Viva Latino,0kTMK4gNFfLXaTb62w1UaJ
0.803,0.779,-4.449,0.0694,0.066,2.23e-05,0.111,0.317,94.009,11,0,208895,4,78,2022-09-30,Vapor,Wisin & Yandel,37i9dQZF1DX10zKzsJ2jva,Viva Latino,4yXBfJAPsDZjpjMEp9NyjT
0.759,0.561,-5.643,0.131,0.803,0.121,0.101,0.491,104.915,0,0,180673,4,90,2022-09-09,Vista Al Mar,Quevedo,37i9dQZF1DX10zKzsJ2jva,Viva Latino,7iwJOi3hlMqZt6pj1sQOBj
0.765,0.624,-4.932,0.0929,0.325,0.0,0.104,0.277,92.984,7,1,189080,4,77,2022-10-20,Ojalá,The Rudeboyz,37i9dQZF1DX10zKzsJ2jva,Viva Latino,4dLIAE3xbJLoiIBbKkZWJk
0.68,0.808,-3.854,0.224,0.0911,2.23e-06,0.205,0.868,176.131,10,0,175317,4,85,2022-09-08,AUTOMÁTICO,Maria Becerra,37i9dQZF1DX10zKzsJ2jva,Viva Latino,3Ne5uYDFzHEFYAPbaBMIck
0.771,0.707,-6.404,0.055,0.389,0.0,0.0745,0.317,127.963,2,0,228750,4,84,2022-04-01,MEMORIAS,Mora,37i9dQZF1DX10zKzsJ2jva,Viva Latino,2hLXUbsOU9cDb9RFva9FYr
0.592,0.625,-6.203,0.2,0.618,9.71e-05,0.287,0.555,166.018,10,0,209579,4,75,2022-09-14,Brother,Anuel AA,37i9dQZF1DX10zKzsJ2jva,Viva Latino,3M23T72K5eqHI2GzdFMMHE
0.809,0.649,-4.433,0.0416,0.0407,0.0,0.145,0.72,120.014,8,0,198520,4,85,2022-06-03,Ojos Marrones,Lasso,37i9dQZF1DX10zKzsJ2jva,Viva Latino,7gwT3HGL84vF7bgtwL1N88
0.676,0.441,-6.929,0.0253,0.726,0.0,0.0884,0.515,140.091,3,1,171724,3,76,2022-10-07,Inseparables,Yahritza Y Su Esencia,37i9dQZF1DX10zKzsJ2jva,Viva Latino,57GWBz1UtT6iei1jrbkovI
0.647,0.662,-2.955,0.125,0.305,0.0,0.359,0.693,113.28,10,1,197647,5,78,2022-09-15,El Último Beso,TINI,37i9dQZF1DX10zKzsJ2jva,Viva Latino,1gYtMKmICjH8KQG3MheNJt
0.674,0.456,-6.253,0.0399,0.785,0.0,0.126,0.933,89.967,3,1,176373,4,78,2022-10-06,Hood - Remix,Trueno,37i9dQZF1DX10zKzsJ2jva,Viva Latino,3UytZp1xDkNkROyIwE7DbY
0.801,0.475,-8.797,0.0516,0.141,1.73e-05,0.0639,0.234,98.047,7,0,213061,4,94,2022-05-06,Efecto,Bad Bunny,37i9dQZF1DX10zKzsJ2jva,Viva Latino,5Eax0qFko2dh7Rl2lYs3bx
0.757,0.856,-4.494,0.0605,0.192,0.0,0.065,0.764,127.993,0,1,234667,4,72,2022-08-30,Sin Fin,Romeo Santos,37i9dQZF1DX10zKzsJ2jva,Viva Latino,3qaHzxjNtFU7QiEuhGx70x
0.625,0.839,-4.824,0.0927,0.00762,2.35e-05,0.464,0.771,184.08,6,0,233520,4,79,2022-06-17,Mayor Que Usted,Natti Natasha,37i9dQZF1DX10zKzsJ2jva,Viva Latino,7d7aPD2oxuzjhOZnu4Dj23
0.732,0.573,-5.733,0.0237,0.56,9.34e-06,0.0543,0.882,97.502,11,1,152923,4,83,2022-10-20,Qué Agonía,Yuridia,37i9dQZF1DX10zKzsJ2jva,Viva Latino,5WEt9MiZPNmCbhu8GOR9Kk
0.859,0.553,-5.726,0.0456,0.628,0.00011,0.109,0.338,122.048,9,0,243934,4,74,2022-07-08,Suelta,Jay Wheeler,37i9dQZF1DX10zKzsJ2jva,Viva Latino,7kN7u1ZDOrNBKcEEGwGeDY
0.812,0.736,-5.421,0.0833,0.152,0.00254,0.0914,0.396,91.993,4,0,193806,4,81,2021-11-11,Envolver,Anitta,37i9dQZF1DX10zKzsJ2jva,Viva Latino,3IAfUEeaXRX9s9UdKOJrFI
0.801,0.475,-8.797,0.0516,0.141,1.73e-05,0.0639,0.234,98.047,7,0,213061,4,94,2022-05-06,Efecto,Bad Bunny,37i9dQZF1DWY7IeIP1cdjF,Baila Reggaeton,5Eax0qFko2dh7Rl2lYs3bx
0.834,0.828,-2.657,0.0452,0.21,5.91e-06,0.103,0.58,102.019,11,0,195294,4,88,2022-07-25,LOKERA,Rauw Alejandro,37i9dQZF1DWY7IeIP1cdjF,Baila Reggaeton,79HZAZNnOE97rb2hnI0XQr
0.736,0.727,-4.642,0.0571,0.0584,1.91e-06,0.0976,0.644,94.048,5,0,229065,4,90,2022-09-30,Besos Moja2,Wisin & Yandel,37i9dQZF1DWY7IeIP1cdjF,Baila Reggaeton,6TsVhM8qIkWN5cJVDIVbbz
0.901,0.589,-6.713,0.289,0.00302,0.000237,0.0992,0.399,98.002,1,0,196600,4,91,2022-10-07,Hey Mor,Ozuna,37i9dQZF1DWY7IeIP1cdjF,Baila Reggaeton,1zsPaEkglFvxjAhrM8yhpr
0.951,0.692,-4.038,0.312,0.472,0.000182,0.0894,0.431,115.047,5,0,201280,4,88,2022-11-13,CAIRO,KAROL G,37i9dQZF1DWY7IeIP1cdjF,Baila Reggaeton,6WbAhuwE6fCOriBu5786X1
0.799,0.775,-5.869,0.077,0.0308,0.00526,0.309,0.605,95.027,11,1,296907,4,70,2022-12-09,La Máquina,Anuel AA,37i9dQZF1DWY7IeIP1cdjF,Baila Reggaeton,35ns1WEurw3MVlHJjHwNWQ
0.873,0.826,-0.722,0.0876,0.00127,0.0361,0.311,0.201,106.972,0,1,190654,4,88,2022-09-22,PUNTO 40,Rauw Alejandro,37i9dQZF1DWY7IeIP1cdjF,Baila Reggaeton,2TDyyEBasw10wu5Uh94bR1
0.81,0.718,-4.799,0.0587,0.258,0.0,0.0822,0.5,90.934,0,1,185527,4,78,2022-11-03,AIRBNB,Mora,37i9dQZF1DWY7IeIP1cdjF,Baila Reggaeton,0fuyLaeHh0TvQ65m5ojgP2
0.759,0.561,-5.643,0.131,0.803,0.121,0.101,0.491,104.915,0,0,180673,4,90,2022-09-09,Vista Al Mar,Quevedo,37i9dQZF1DWY7IeIP1cdjF,Baila Reggaeton,7iwJOi3hlMqZt6pj1sQOBj
0.627,0.858,-2.824,0.386,0.263,0.0,0.21,0.342,92.523,11,0,209160,4,89,2022-08-26,GATÚBELA,KAROL G,37i9dQZF1DWY7IeIP1cdjF,Baila Reggaeton,1ga4PztXOIw1yBbdUt2X8v
0.895,0.81,-6.722,0.0573,0.151,0.238,0.331,0.762,100.999,7,1,152005,4,86,2022-10-05,Gatita,Bellakath,37i9dQZF1DWY7IeIP1cdjF,Baila Reggaeton,25Jf61edvM78rQHYaWRiIL
0.743,0.831,-4.042,0.0584,0.114,6.43e-05,0.35,0.609,95.975,8,0,168133,4,78,2022-12-02,CHORRITO PA LAS ANIMAS,Feid,37i9dQZF1DWY7IeIP1cdjF,Baila Reggaeton,0CYTGMBYkwUxrj1MWDLrC5
0.823,0.892,-5.306,0.119,0.176,0.0,0.495,0.785,100.05,4,0,174947,4,73,2022-10-28,Foto En Panty,Sech,37i9dQZF1DWY7IeIP1cdjF,Baila Reggaeton,4HehbhlVK81hZT5Yg7QmiR
0.755,0.703,-6.922,0.0757,0.0461,0.0,0.12,0.369,93.943,1,1,201387,4,74,2022-11-23,Si Yo Me Muero,Anuel AA,37i9dQZF1DWY7IeIP1cdjF,Baila Reggaeton,4qpTCXnBSPtkMEmdE4Dzi8
0.531,0.58,-4.688,0.188,0.0984,0.000201,0.101,0.887,169.865,5,0,151988,4,71,2022-12-08,LA NENA DE ARGENTINA,Maria Becerra,37i9dQZF1DWY7IeIP1cdjF,Baila Reggaeton,0Dl34Kegtc0y0m0oPhQfiI
0.803,0.779,-4.449,0.0694,0.066,2.23e-05,0.111,0.317,94.009,11,0,208895,4,78,2022-09-30,Vapor,Wisin & Yandel,37i9dQZF1DWY7IeIP1cdjF,Baila Reggaeton,4yXBfJAPsDZjpjMEp9NyjT
0.704,0.756,-4.948,0.448,0.298,3.75e-06,0.0852,0.461,121.737,0,1,141340,3,88,2020-12-18,Caile,Luar La L,37i9dQZF1DWY7IeIP1cdjF,Baila Reggaeton,6i1g5ZRmJZAkDwBaUZ3f2i
0.911,0.712,-5.105,0.0817,0.0901,2.68e-05,0.0933,0.425,92.005,1,0,178567,4,96,2022-05-06,Me Porto Bonito,Bad Bunny,37i9dQZF1DWY7IeIP1cdjF,Baila Reggaeton,6Sq7ltF9Qa7SNFBsV5Cogx
0.816,0.77,-5.477,0.0538,0.0798,0.0,0.118,0.671,96.99,1,1,230653,4,85,2022-10-21,En La De Ella,Jhayco,37i9dQZF1DWY7IeIP1cdjF,Baila Reggaeton,5NxhMcHSVY3Z7ykWxZf3aj
